DFD_001	DFD_005	DFD_009	DFD_016	DFD_019	DFD_023	DFD_026	DFD_027	DFD_030	DFD_043	DFD_045	DFD_049	DFD_050	DFD_052	DFD_057	DFD_062	DFD_080	DFD_082	DFD_085	DFD_087	Unassigned
PSME_00270	798	688	1128	99	489	392	211	115	801	1451	791	1121	855	216	186	639	210	507	123	682	405
PSME_00271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00272	7535	2650	7191	742	2734	309	0	65	801	6188	438	2099	503	1237	363	490	320	0	138	535	1213
PSME_00273	122	69	127	10	10	3	0	2	1	161	23	219	0	17	3	11	25	0	0	25	29
PSME_00274	0	1	29	1	0	0	0	0	0	0	0	40	0	13	6	0	0	0	0	0	1
PSME_00275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00276	632	216	677	95	251	166	13	9	1162	811	149	696	256	217	43	155	71	224	46	261	181
PSME_00277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00280	3	0	7	1	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
PSME_00281	12188	661	1689	475	751	225	19	26	0	3670	347	372	197	355	69	547	48	1	4	301	679
PSME_00282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00284	1189	366	1090	239	663	3	16	6	1	700	8	679	335	179	221	154	493	0	2	120	224
PSME_00285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00286	410	640	959	147	556	276	2	17	785	1833	269	3501	158	330	315	152	411	315	119	480	416
PSME_00287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00288	1	2	10	0	40	2	0	0	0	0	0	1	0	17	0	0	0	0	0	0	4
PSME_00289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00292	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00294	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00295	778	249	1130	12	301	40	0	7	687	2399	1	502	404	260	0	39	85	17	4	39	249
PSME_00296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
PSME_00297	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
PSME_00298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00299	42	73	242	27	178	34	0	10	225	254	11	319	0	64	27	11	32	0	18	33	63
PSME_00300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00301	19	13	14	0	0	28	0	0	0	47	7	35	0	0	11	3	0	0	0	3	6
PSME_00302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00304	5488	1526	3640	653	1161	1284	77	143	372	4851	401	4401	1047	1211	628	724	921	780	200	1081	1052
PSME_00305	954	227	1576	94	513	293	3	74	47	749	51	365	269	346	61	17	83	0	80	188	218
PSME_00306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00308	1688	1606	3355	368	1488	252	77	135	1536	2405	1170	1474	195	1312	116	252	284	43	100	287	784
PSME_00309	7	0	0	0	8	3	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
PSME_00310	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00312	3	0	0	1	0	0	0	0	0	0	0	7	0	0	1	0	0	0	0	0	0
PSME_00313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00317	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
PSME_00318	73	8	36	6	5	1	0	2	0	14	4	108	0	27	0	1	4	0	2	13	13
PSME_00319	296	74	139	25	128	31	0	5	0	216	38	435	131	51	68	8	37	48	11	47	46
PSME_00320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00321	4	0	10	0	0	9	0	0	0	0	0	0	0	0	0	2	0	0	2	0	2
PSME_00322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00323	5	2	6	0	0	0	0	0	0	13	0	8	0	0	1	0	0	0	0	2	1
PSME_00324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PSME_00329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00330	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
PSME_00331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00333	923	1296	14421	209	5268	496	102	175	1697	11672	1240	2493	401	1939	136	319	61	0	366	514	1672
PSME_00334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00335	2967	1249	2727	386	1571	620	1	35	1887	3770	259	3617	363	837	357	318	721	594	190	881	775
PSME_00336	0	7	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1
PSME_00337	4	1	2	0	2	0	1	0	0	9	1	15	2	3	0	0	0	0	0	2	2
PSME_00338	5335	1661	3620	576	2115	1202	30	175	3058	4403	450	7297	1016	898	780	562	711	58	438	553	1124
PSME_00339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00340	6299	895	2221	542	1230	76	163	464	3503	3937	886	3650	113	803	298	567	289	180	37	141	841
PSME_00341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00343	4	0	7	1	0	0	0	0	0	2	0	6	0	0	10	0	0	0	1	0	0
PSME_00344	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00345	13881	4012	10448	1523	3791	2488	101	392	3855	15476	2308	14968	4906	3117	1246	1556	2523	3538	694	3551	3025
PSME_00346	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
PSME_00347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00350	476	104	35	26	0	97	24	50	941	173	43	265	52	69	48	91	75	0	5	61	96
PSME_00351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00355	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
PSME_00356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00359	2	0	29	0	28	0	2	1	0	3	892	0	0	0	0	66	0	0	0	0	30
PSME_00360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00361	1975	29	820	139	275	92	0	1	0	1349	1	607	3	604	20	34	177	8	49	77	263
PSME_00362	237	340	944	164	358	1005	1	1	1694	2073	32	2313	412	365	243	145	145	1718	568	1094	477
PSME_00363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00366	104	33	102	5	57	29	0	1	0	59	8	179	0	47	18	17	19	0	23	8	31
PSME_00367	110	87	428	27	135	47	5	14	0	288	14	560	71	80	52	58	21	0	27	57	80
PSME_00368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00369	364	155	278	33	122	34	0	5	0	449	22	403	0	62	25	76	64	0	14	38	54
PSME_00370	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
PSME_00371	113	98	1742	16	436	75	0	58	385	2401	495	829	17	435	38	33	113	1569	17	61	365
PSME_00372	3489	712	4799	1135	1775	936	13	103	6335	9406	900	1714	374	303	854	497	346	54	115	275	1133
PSME_00373	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
PSME_00374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00375	0	10	4	1	0	0	0	0	0	28	0	4	0	0	0	10	1	0	0	2	1
PSME_00376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00377	1018	97	949	84	321	266	36	75	230	1341	182	523	866	202	37	207	137	217	97	892	263
PSME_00378	154	0	7	8	0	0	0	0	0	80	0	0	0	14	0	5	0	0	0	1	17
PSME_00379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00380	1409	917	1690	189	613	580	0	53	553	2702	188	2517	369	544	422	191	480	257	135	583	480
PSME_00381	227	139	200	34	154	44	24	4	0	411	59	300	0	66	31	37	58	274	7	34	72
PSME_00382	2	68	107	14	15	29	0	2	0	13	31	47	63	132	49	0	42	0	12	45	51
PSME_00383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00384	3399	271	415	169	1109	70	0	0	0	2306	4	185	799	161	16	26	44	0	1	552	321
PSME_00385	0	63	0	0	0	0	0	0	622	0	1	0	0	0	35	9	93	0	0	0	27
PSME_00386	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00388	178	51	122	22	163	31	0	5	0	212	24	199	3	28	17	21	37	0	10	33	44
PSME_00389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00390	938	809	1226	160	681	392	7	37	50	1688	163	2271	262	332	298	120	218	161	105	441	330
PSME_00391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00392	50	70	11	11	0	3	0	0	0	112	0	14	625	88	1	11	16	0	2	824	69
PSME_00393	127	23	415	37	134	4	0	0	1	414	7	670	0	91	191	12	135	0	24	121	107
PSME_00394	390	6	55	19	24	0	0	0	0	174	0	13	0	22	0	5	0	0	0	1	16
PSME_00395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00397	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
PSME_00398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00400	3013	1207	1724	455	1690	662	7	101	3358	4960	935	6108	517	1073	833	612	608	416	192	751	958
PSME_00401	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1
PSME_00402	80	51	315	14	207	19	0	17	0	40	449	187	209	86	0	126	57	0	10	1	65
PSME_00403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00405	20	141	29	168	30	31	0	0	0	162	0	3072	3	66	35	4	160	308	2	6	112
PSME_00406	692	261	690	71	194	172	10	17	47	736	61	938	238	182	105	76	145	340	43	297	199
PSME_00407	4	0	2	1	0	272	0	1	0	24	0	7	127	25	0	1	3	947	37	36	50
PSME_00408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00413	84	28	154	17	7	15	0	2	0	85	9	279	54	52	0	9	26	4	8	68	37
PSME_00414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00416	8	5	5	2	3	0	1	0	0	51	8	1	0	3	11	81	1	0	0	1	10
PSME_00417	1227	297	380	204	465	140	27	15	2154	811	215	1986	287	39	128	46	439	146	62	205	283
PSME_00418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00419	100	15	24	6	19	0	0	0	0	9	3	30	0	15	0	4	0	0	0	2	6
PSME_00420	1375	949	1556	151	787	409	0	35	1797	1771	367	2192	320	562	146	296	375	595	97	1157	486
PSME_00421	10	6	19	4	0	5	0	0	0	26	0	23	0	2	0	0	0	0	2	0	1
PSME_00422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00423	11	0	5	0	0	0	0	0	0	5	4	0	0	0	0	0	0	0	0	0	0
PSME_00424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00427	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00429	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00430	167	75	76	26	0	19	42	0	0	128	26	221	0	44	29	44	12	0	4	26	20
PSME_00431	16386	6515	21551	2592	6978	815	116	400	14884	12765	2422	11652	471	5872	1072	534	1025	229	392	2472	3694
PSME_00432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00436	5119	3376	6358	734	2596	1781	86	150	1999	6656	677	7302	1181	2139	1193	657	1212	2048	656	2221	1628
PSME_00437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00440	1956	2112	5820	602	1524	1018	1	53	719	3328	726	318	1171	1095	337	375	101	781	938	1070	850
PSME_00441	25232	17766	51765	3272	20312	9919	638	1828	31971	23225	5405	13491	4068	8606	4551	3381	2725	2449	2688	9217	8275
PSME_00442	307	57	75	7	0	131	8	37	1	117	11	489	95	74	1	10	20	0	39	40	52
PSME_00443	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
PSME_00444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00446	320	231	327	131	187	82	27	15	2146	759	123	408	90	180	54	178	25	311	70	53	235
PSME_00447	2222	1932	4871	464	1998	1441	50	76	2258	5105	808	7397	843	1273	776	337	790	1940	414	1464	1232
PSME_00448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00449	3871	3346	6629	816	2724	568	194	292	1322	6475	601	13450	1365	1048	451	246	1258	3083	166	1820	1537
PSME_00450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00451	2357	887	2301	264	357	9	59	76	2013	2987	576	64	544	0	0	296	730	409	0	687	463
PSME_00452	29	7	53	11	41	27	0	5	0	126	18	66	72	23	8	19	8	12	6	53	13
PSME_00453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00456	0	0	7	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	1
PSME_00457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00463	42	14	19	0	1	0	0	0	0	52	17	52	0	3	8	29	3	0	1	2	5
PSME_00464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00465	261	130	229	12	152	84	0	4	0	284	22	293	155	49	13	22	16	0	16	73	51
PSME_00466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00469	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00470	1146	848	1698	338	652	361	23	294	0	3758	618	2170	348	818	345	270	11	0	89	34	561
PSME_00471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00473	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00475	1115	469	1102	186	886	298	218	266	2044	1870	314	686	41	171	151	125	88	0	146	300	370
PSME_00476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00480	0	0	6	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0
PSME_00481	0	3	14	0	0	1	0	0	0	9	5	18	0	2	2	0	0	0	1	2	3
PSME_00482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00483	28	32	16	1	0	10	0	0	0	46	1	65	0	14	8	0	15	0	1	2	9
PSME_00484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00485	0	2	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	1	0	0
PSME_00486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00487	0	0	75	0	0	19	0	1	0	90	10	426	6	0	25	0	18	0	6	10	27
PSME_00488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00491	20	3	25	3	0	3	0	1	0	38	2	41	1	38	0	0	0	0	0	4	6
PSME_00492	0	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00495	0	10	61	1	16	2	0	0	0	43	0	28	0	0	0	0	0	0	0	12	3
PSME_00496	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00497	28980	11395	29900	2580	10612	5534	553	1122	11507	30649	2983	14029	2477	8092	4671	2849	1548	1001	1578	3124	6063
PSME_00498	1	0	2	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
PSME_00499	8	5	16	1	31	0	0	0	0	20	3	2	0	0	0	80	0	0	0	7	6
PSME_00500	1	1	7	1	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	1	0
PSME_00501	113	18	134	47	118	81	0	0	0	401	12	104	61	27	14	40	42	222	60	213	58
PSME_00502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00504	656	445	656	346	376	25	1	1	0	219	73	57	0	21	19	137	173	103	0	106	116
PSME_00505	32	25	35	2	10	7	0	3	0	47	9	65	10	6	11	2	7	1	3	17	15
PSME_00506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00507	37	173	248	34	45	32	0	3	0	42	42	526	299	221	108	39	31	0	27	159	85
PSME_00508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00509	947	304	642	111	253	85	49	7	543	800	115	771	112	256	61	94	130	245	21	267	208
PSME_00510	5	10	116	2	2	12	0	2	0	77	4	75	0	27	5	0	16	66	1	31	16
PSME_00511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00513	82	36	122	31	41	26	0	3	0	125	27	238	0	25	18	8	32	0	14	23	34
PSME_00514	64	150	114	37	280	21	0	7	398	176	62	571	0	71	32	2	34	0	3	16	69
PSME_00515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00516	0	5	13	4	37	1	0	0	0	200	10	39	0	7	0	0	9	0	2	28	7
PSME_00517	12491	3001	6497	766	2562	1053	312	618	5178	7350	1442	1750	807	1711	362	1190	169	104	378	919	1683
PSME_00518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00519	556	173	342	49	180	168	0	12	1117	494	93	687	0	71	43	39	100	149	39	106	155
PSME_00520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00523	114	39	196	21	92	14	0	0	0	248	53	444	0	55	35	18	47	0	7	36	39
PSME_00524	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
PSME_00525	80	43	76	16	25	26	0	3	0	80	17	126	0	39	9	12	3	162	6	23	26
PSME_00526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00528	4502	2913	8574	683	3035	517	300	263	5237	9086	1723	1481	272	1428	340	818	225	216	85	918	1537
PSME_00529	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00531	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
PSME_00539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_00546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
