target_id,sample19_TCS_C,sample26_TC_T,sample27_TCS_T,sample45_TC_C,sample52_TCS_T,sample62_TCS_C,sample87_TCS_T
TRINITY_DN3986_c0_g1_i2,0,0,0,0,0,0,0
TRINITY_DN3986_c0_g1_i3,0,0,0,0,0,0,0
TRINITY_DN3986_c0_g1_i4,0,0,0,0,0,11.9489,0
TRINITY_DN3986_c0_g1_i5,0,0,0,0,0,14.0511,0
TRINITY_DN3986_c0_g1_i6,0,0,0,0,0,0,0
TRINITY_DN3955_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN3955_c0_g2_i1,0,0,0,0,0,25,0
TRINITY_DN3946_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN3946_c0_g1_i2,0,0,0,0,0,0,0
TRINITY_DN3946_c0_g1_i3,0,90,70,8,0,493,0
TRINITY_DN3946_c0_g2_i1,0,0,1,0,0,0,0
TRINITY_DN3959_c0_g1_i1,0,0,0,159.941,0,0,0
TRINITY_DN3959_c0_g2_i1,0,0,0,164.522,0,65.6747,0
TRINITY_DN3959_c0_g2_i2,0,3.54E-08,0,46.5373,0,56.7124,0
TRINITY_DN3959_c0_g2_i3,0,38,25,0,0,388.613,0
TRINITY_DN3963_c0_g1_i1,0,33,61,1679,0,1426,0
TRINITY_DN3963_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN3910_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN3910_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN3901_c0_g1_i1,0,0,12.321,50,0,298.214,0
TRINITY_DN3901_c0_g1_i2,0,0,6.679,0,0,0,0
TRINITY_DN3901_c0_g1_i3,0,0,0,0,0,12.651,0
TRINITY_DN3901_c0_g2_i1,0,0,0,0,0,2.13491,0
TRINITY_DN3947_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN3947_c0_g1_i2,0,0,1,0,0,0,0
TRINITY_DN3947_c0_g1_i3,0,0,0,0,0,0,0
TRINITY_DN3947_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN3907_c0_g1_i1,0,0,10,0,0,101.585,0
TRINITY_DN3907_c0_g1_i2,0,35,0,0,0,0,0
TRINITY_DN3907_c0_g2_i1,0,0,0,0,0,15.4153,0
TRINITY_DN3931_c0_g1_i1,0,24,58,230,0,217.852,0
TRINITY_DN3931_c0_g1_i2,0,0,0,0,0,17.1477,0
TRINITY_DN3931_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN3931_c1_g1_i1,0,0,28,0,0,207,0
TRINITY_DN3958_c0_g1_i1,0,0,1.36244e-08,0,0,0,0
TRINITY_DN3958_c0_g1_i2,0,1.34E-07,1.52272e-08,520,0,0,0
TRINITY_DN3958_c0_g1_i3,0,0,17.8238,0,0,202.815,0
TRINITY_DN3958_c0_g1_i4,0,0,0,0,0,0,0
TRINITY_DN3958_c0_g1_i5,0,122,33.1762,0,0,2682.18,0
TRINITY_DN3995_c0_g1_i1,0,0,6.01481,0,0,4.03829,0
TRINITY_DN3995_c0_g2_i1,0,2.60699,13.5169,3.94387,0,28.484,0
TRINITY_DN3995_c0_g2_i2,0,11.393,13.4683,507.056,0,335.478,0
TRINITY_DN3917_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN3917_c0_g1_i2,0,0,0,0,0,6.78382,0
TRINITY_DN3917_c0_g1_i3,0,0,0,0,0,17.2162,0
TRINITY_DN3949_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN3949_c0_g2_i1,0,0,7,0,0,10.6177,0
TRINITY_DN3949_c0_g3_i1,0,0,0,0,0,0,0
TRINITY_DN3949_c0_g4_i1,0,0,0,0,0,24.3823,0
TRINITY_DN3941_c0_g1_i1,34,188,91.0286,278,0,1546.32,0
TRINITY_DN3941_c0_g1_i2,0,0,0,0,0,127.685,0
TRINITY_DN3941_c0_g1_i3,0,1.36E-05,26.9714,1.1643e-07,0,3.90216e-07,0
TRINITY_DN3990_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN3990_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN3990_c0_g3_i1,0,0,0,0,0,0,0
TRINITY_DN3990_c0_g4_i1,0,0,0,0,0,15,0
TRINITY_DN3990_c0_g5_i1,0,0,1,0,0,9,0
TRINITY_DN3933_c0_g1_i1,0,0,0,0,0,3.41094,0
TRINITY_DN3933_c0_g2_i1,0,0,8.52875e-05,0,0,0,0
TRINITY_DN3933_c0_g2_i2,0,0,20.9999,0,0,251.771,0
TRINITY_DN3933_c0_g3_i1,0,0,0,2,0,0.817917,0
TRINITY_DN3933_c0_g4_i1,0,0,0,1.60145e-06,0,4.71529e-06,0
TRINITY_DN3979_c0_g1_i1,0,0,0,0,0,3.56081,0
TRINITY_DN3979_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN3979_c0_g3_i1,0,0,2,15,0,126.439,0
TRINITY_DN3914_c0_g1_i1,0,0,2,0,0,0,0
TRINITY_DN3914_c0_g2_i1,0,0,0,0,0,31,0
TRINITY_DN3998_c0_g1_i1,0,0,1,0,0,500.578,0
TRINITY_DN3998_c0_g1_i2,0,0,0,0,0,11.4224,0
TRINITY_DN3923_c0_g1_i1,1,0.135686,11,0.087659,0,1072.32,0
TRINITY_DN3923_c0_g1_i2,0,0,0,0,0,50.0095,0
TRINITY_DN3923_c0_g1_i3,0,0,0,0,0,0,0
TRINITY_DN3923_c0_g1_i4,0,4.86431,0,8.91234,0,38.6665,0
TRINITY_DN3924_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN3924_c0_g2_i1,0,0,0,0,0,6,0
TRINITY_DN3924_c0_g3_i1,0,0,0,0,0,0,0
TRINITY_DN3924_c0_g4_i1,0,0,0,0,0,1,0
TRINITY_DN3925_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN3925_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN3925_c0_g3_i1,0,0,0,0,0,0,0
TRINITY_DN3951_c0_g1_i1,0,0,0,0,0,1,0
TRINITY_DN3951_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN3977_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN3977_c0_g1_i2,0,0,0,0,0,0,0
TRINITY_DN3977_c0_g1_i3,0,0,0,0,0,0,0
TRINITY_DN3977_c0_g1_i4,0,0,0,0,0,0,0
TRINITY_DN3977_c0_g1_i5,0,0,0,0,0,24,0
TRINITY_DN3906_c0_g1_i1,0,1,0,0,0,0,0
TRINITY_DN3906_c0_g1_i2,0,0,0,0,0,1,0
TRINITY_DN3906_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN3906_c0_g3_i1,0,0,0,0,0,0,0
TRINITY_DN3972_c0_g1_i1,0,0,230,707,0,2237.47,0
TRINITY_DN3972_c0_g1_i2,0,0,0,0,0,0,0
TRINITY_DN3972_c0_g1_i3,0,0,0,0,0,0,0
TRINITY_DN3972_c0_g1_i4,0,197.792,0,5.83916e-07,0,182.469,0
TRINITY_DN3972_c0_g1_i5,0,9.2084,1.10892e-07,0.000421116,0,120.059,0
TRINITY_DN3971_c0_g1_i1,0,0,0,0,2.9397e-08,126.38,0
TRINITY_DN3971_c0_g1_i2,1,273,583,1782,2,5727.62,0
TRINITY_DN3997_c0_g1_i1,0,0,0,0,0,3.90116,0
TRINITY_DN3997_c0_g1_i2,0,0,3,113,0,69.0988,0
TRINITY_DN3968_c0_g1_i1,0,199,508,1276,0,4843,0
TRINITY_DN3968_c0_g2_i1,2,247,245.874,5482,0,5290.09,0
TRINITY_DN3968_c0_g2_i2,0,0,14.1262,0,0,29.9067,0
TRINITY_DN3918_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN3918_c0_g2_i1,0,15,2,0,0,0,0
TRINITY_DN3918_c0_g3_i1,0,0,0,0,0,45,0
TRINITY_DN3975_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN3975_c0_g2_i1,0,0,32.5982,0,0,251.527,0
TRINITY_DN3975_c0_g2_i2,0,21,119.402,20,0,1940.47,0
TRINITY_DN3902_c0_g1_i1,0,0,0,0,0,31.8934,0
TRINITY_DN3902_c0_g1_i2,0,3,32,111,0,381.107,0
TRINITY_DN3976_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN3976_c0_g2_i1,0,0,0,1,0,0,0
TRINITY_DN3976_c0_g2_i2,0,0,0,0,0,3,0
TRINITY_DN3976_c0_g3_i1,0,0,0,0,0,0,0
TRINITY_DN3922_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN3922_c0_g2_i1,0,0,0,102,0,0,0
TRINITY_DN3922_c0_g2_i2,0,0,0,0,0,411,0
TRINITY_DN3922_c0_g3_i1,0,0,0,0,0,0,0
TRINITY_DN3948_c0_g1_i1,0,51,5,1,0,74,0
TRINITY_DN3966_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN3966_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN3966_c0_g3_i1,0,0,0,0,0,0,0
TRINITY_DN3957_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN3927_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN3927_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN3927_c0_g2_i2,0,0,0,0,0,2,0
TRINITY_DN3927_c0_g2_i3,0,0,0,0,0,3,0
TRINITY_DN3927_c0_g2_i4,0,0,0,0,0,0,0
TRINITY_DN3927_c0_g3_i1,0,0,0,0,0,0,0
TRINITY_DN3927_c0_g4_i1,0,0,0,0,0,0,0
TRINITY_DN3927_c0_g5_i1,0,0,0,0,0,0,0
TRINITY_DN3927_c0_g6_i1,0,0,0,0,0,0,0
TRINITY_DN3988_c0_g1_i1,0,0,31.9735,583.459,0,97.9877,0
TRINITY_DN3988_c0_g2_i1,0,0,2.35612,0,0,0,0
TRINITY_DN3988_c0_g3_i1,0,0,6.02511,0,0,43.4617,0
TRINITY_DN3988_c0_g3_i2,0,33,0.64526,0,0,0,0
TRINITY_DN3988_c0_g3_i3,0,0,0,1.54108,0,5.55054,0
TRINITY_DN3936_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN3936_c0_g1_i2,0,0,0,0,0,3,0
TRINITY_DN3936_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN3973_c0_g1_i1,0,0,0,1,0,35.1755,0
TRINITY_DN3973_c0_g1_i2,0,13,4,0,0,252.178,0
TRINITY_DN3903_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN3903_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN3903_c0_g3_i1,0,0,0,0,0,0,0
TRINITY_DN3984_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN3984_c0_g1_i2,0,0,0,0,0,57.2969,0
TRINITY_DN3984_c0_g1_i3,0,0,7,116,0,280.703,0
TRINITY_DN3937_c0_g1_i1,0,0,4.8206,1.86637,0,90.2914,0
TRINITY_DN3937_c0_g1_i2,0,0,26.1794,0,0,449.325,0
TRINITY_DN3937_c0_g1_i3,0,0,0,0,0,69.6604,0
TRINITY_DN3937_c0_g2_i1,0,6,0,3.13363,0,0,0
TRINITY_DN3994_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN3994_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN3994_c0_g3_i1,0,0,0,0,0,0,0
TRINITY_DN3904_c0_g1_i1,0,170.656,46.9912,666.284,0,512.203,0
TRINITY_DN3904_c0_g1_i2,0,0,4.19721e-06,0,0,0.000108946,0
TRINITY_DN3904_c0_g1_i3,0,0.00634887,101.508,0.000957863,0,507.068,0
TRINITY_DN3904_c0_g1_i4,0,3.33742,0.770048,3.71477,0,116.122,0
TRINITY_DN3904_c0_g1_i5,0,0.000128956,1.73044,5.61241e-06,0,116.607,0
TRINITY_DN3904_c0_g1_i6,0,1.25E-05,1.64922e-06,2.59294e-07,0,9.49184e-05,0
TRINITY_DN3932_c0_g1_i1,0,0,2,0,0,28,0
TRINITY_DN3900_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN3992_c0_g1_i1,0,0,0,0,0,6,0
TRINITY_DN3992_c0_g1_i2,0,0,0,0,0,0,0
TRINITY_DN3943_c0_g1_i1,0,0,0,0,0,23.2944,0
TRINITY_DN3943_c0_g1_i2,0,0,0,0,0,3.48445,0
TRINITY_DN3980_c0_g1_i1,0,10.0592,0,0,0,0,0
TRINITY_DN3980_c0_g2_i1,0,0,7.22302,0,0,3.53356,0
TRINITY_DN3980_c0_g2_i2,0,63.2699,0,0,0,116.897,0
TRINITY_DN3980_c0_g2_i3,0,26.6708,59.777,633,0,837.569,0
TRINITY_DN3938_c0_g1_i1,0,0,18.8668,0,0,25.3385,0
TRINITY_DN3938_c0_g1_i2,0,17,7.13318,152,2,376.661,0
TRINITY_DN3928_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN3928_c0_g2_i1,0,0,0,0,0,1,0
TRINITY_DN3928_c0_g3_i1,0,0,0,0,0,6,0
TRINITY_DN3928_c0_g4_i1,0,0,0,0,0,0,0
TRINITY_DN3928_c0_g5_i1,0,1,0,0,0,2,0
TRINITY_DN3928_c0_g6_i1,0,1,0,0,0,1,0
TRINITY_DN3916_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN3916_c0_g2_i1,0,0,0,0,0,11,0
TRINITY_DN3944_c0_g1_i1,0,30,5.53323,0,0,81,0
TRINITY_DN3944_c0_g1_i2,0,0,2.46677,0,0,0,0
TRINITY_DN3944_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN3944_c0_g3_i1,0,0,0,0,0,0,0
TRINITY_DN3965_c0_g1_i1,0,3.69709,0,97.6879,0,215.089,0
TRINITY_DN3965_c0_g1_i2,0,9.98E-08,0,0,0,0,0
TRINITY_DN3965_c0_g1_i3,0,0,0,5,0,0,0
TRINITY_DN3965_c0_g1_i4,0,0.355867,130,0,0,1332.91,0
TRINITY_DN3965_c0_g1_i5,0,101.947,0,165.312,0,0,0
TRINITY_DN3965_c0_g1_i6,0,0,0,0,0,0,0
TRINITY_DN3905_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN3905_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN3960_c0_g1_i1,0,0,31.3684,0,0,0,0
TRINITY_DN3960_c0_g1_i2,0,1.52E-07,12.6316,0,0,317.513,0
TRINITY_DN3960_c0_g1_i3,0,86,0,175,0,860.487,0
TRINITY_DN3960_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN3911_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN3911_c0_g2_i1,0,0,0,0,0,7,0
TRINITY_DN3908_c0_g1_i1,0,0,0,0,0,1,0
TRINITY_DN3908_c0_g1_i2,0,0,0,0,0,1,0
TRINITY_DN3908_c0_g2_i1,0,0,0,1,0,1,0
TRINITY_DN3953_c0_g1_i1,0,0,0,2,0,0,0
TRINITY_DN3953_c0_g2_i1,0,0,0,0,0,4.78765e-06,0
TRINITY_DN3953_c0_g2_i2,0,0,2,0,0,4.32751,0
TRINITY_DN3953_c0_g3_i1,0,0,0,0,0,0,0
TRINITY_DN3953_c0_g4_i1,0,0,2,3.12598,0,13.0265,0
TRINITY_DN3967_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN3967_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN3967_c0_g3_i1,0,0,0,0,0,0,0
TRINITY_DN3967_c1_g1_i1,0,0,0,0,0,0,0
TRINITY_DN3967_c1_g2_i1,0,0,0,0,0,8.28157,0
TRINITY_DN3967_c1_g3_i1,0,0,0,0,0,0,0
TRINITY_DN3934_c0_g1_i1,0,0,1,0,0,1.16846,0
TRINITY_DN3934_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN3934_c0_g3_i1,0,0,0,0,0,2,0
TRINITY_DN3974_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN3974_c0_g1_i2,0,0,1,0,0,0,0
TRINITY_DN3974_c0_g1_i3,0,0,0,0,0,3,0
TRINITY_DN3974_c0_g1_i4,0,0,0,0,0,0,0
TRINITY_DN3919_c0_g1_i1,0,21,1,1.15459,0,388.291,0
TRINITY_DN3919_c0_g2_i1,0,0,0,0,0,4.23996,0
TRINITY_DN3919_c0_g3_i1,0,0,1,0,0,29.2257,0
TRINITY_DN3909_c0_g1_i1,0,0,15,0,0,51,0
TRINITY_DN3909_c0_g1_i2,0,0,0,0,0,0,0
TRINITY_DN3909_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN3926_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN3921_c0_g1_i1,0,2,0,0,0,0,0
TRINITY_DN3921_c0_g2_i1,0,2.89E-07,1,0,0,7,0
TRINITY_DN3942_c1_g1_i1,0,52,41,1,0,764.205,0
TRINITY_DN3942_c1_g1_i2,0,0,0,0,0,14.795,0
TRINITY_DN3942_c1_g1_i3,0,0,0,0,0,0,0
TRINITY_DN3945_c0_g1_i1,0,0,0,0,0,2,0
TRINITY_DN3945_c0_g2_i1,0,0,4,0,0,30,0
TRINITY_DN3945_c0_g3_i1,0,0,0,115,0,0,0
TRINITY_DN3945_c0_g4_i1,0,4,0,0,0,0,0
TRINITY_DN3964_c0_g1_i1,0,0,1,0,0,13,0
TRINITY_DN3964_c0_g1_i2,0,0,0,0,0,0,0
TRINITY_DN3970_c0_g1_i1,0,150,45,0,0,188.915,0
TRINITY_DN3970_c0_g1_i2,0,0,0,0,0,20.0851,0
TRINITY_DN3970_c0_g1_i3,0,0,0,310,0,0,0
TRINITY_DN3970_c0_g1_i4,0,0,0,0,0,0,0
TRINITY_DN3956_c0_g1_i1,0,5,114.318,12,0,1058.45,0
TRINITY_DN3956_c0_g1_i2,0,0,0,0,0,22.5517,0
TRINITY_DN3956_c0_g1_i3,0,0,2.68212,0,0,0,0
TRINITY_DN3982_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN3982_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN4013_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN4013_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN4054_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN4054_c0_g2_i1,0,0,1,0,0,0,0
TRINITY_DN4095_c0_g1_i1,0,0,0,748.886,0,29.327,0
TRINITY_DN4095_c0_g2_i1,0,36,23,0.113535,0,275.045,0
TRINITY_DN4095_c0_g3_i1,0,0,0,0,0,4.62807,0
TRINITY_DN4039_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN4039_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN4024_c0_g1_i1,0,0,0.565821,0,0,0,0
TRINITY_DN4024_c0_g2_i1,0,0,8.18277,0,0,52.3229,0
TRINITY_DN4024_c0_g3_i1,0,0,6.02242,0,0,8.80445,0
TRINITY_DN4024_c0_g4_i1,0,0,2.43418,0,0,11.4235,0
TRINITY_DN4024_c0_g4_i2,0,0,0,0,0,34.5765,0
TRINITY_DN4012_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN4012_c0_g1_i2,0,0,0,0,0,2,0
TRINITY_DN4012_c0_g1_i3,0,0,0,0,0,0,0
TRINITY_DN4045_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN4045_c0_g2_i1,0,0,0,0,0,13,0
TRINITY_DN4045_c1_g1_i1,0,0,0,0,0,5,0
TRINITY_DN4045_c1_g1_i2,0,0,0,0,0,0,0
TRINITY_DN4045_c1_g1_i3,0,0,1,0,0,9,0
TRINITY_DN4040_c0_g1_i1,0,0,0,0,2,0,0
TRINITY_DN4040_c0_g2_i1,0,0,0,0,0,10.6147,0
TRINITY_DN4040_c0_g2_i2,0,0,0,2.24672e-08,0,0,0
TRINITY_DN4040_c0_g2_i3,0,153,113.272,2180,0,2224.5,0
TRINITY_DN4040_c0_g2_i4,0,0,11.7276,0,0,0,0
TRINITY_DN4040_c0_g3_i1,0,0,0,0,0,49.8863,0
TRINITY_DN4007_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN4007_c0_g1_i2,0,0,0,0,0,2,0
TRINITY_DN4007_c0_g1_i3,0,0,0,0,0,0,0
TRINITY_DN4007_c0_g1_i4,0,0,0,0,0,0,0
TRINITY_DN4007_c0_g1_i5,0,0,0,0,0,0,0
TRINITY_DN4067_c0_g1_i1,0,0,0,0,0,25.3584,0
TRINITY_DN4067_c0_g1_i2,0,0,0,3,0,9.64852,0
TRINITY_DN4067_c0_g1_i3,0,0,23,0,0,392.993,0
TRINITY_DN4027_c0_g1_i1,0,0,0,0,0,35,0
TRINITY_DN4062_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN4062_c0_g1_i2,0,0,0,0,0,0,0
TRINITY_DN4062_c0_g1_i3,0,0,0,0,0,13.6282,0
TRINITY_DN4062_c0_g1_i4,0,0,0,0,0,10.3718,0
TRINITY_DN4056_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN4056_c0_g1_i2,0,0,0,0,0,32.9197,0
TRINITY_DN4056_c0_g1_i3,0,0,0,0,0,74.0803,0
TRINITY_DN4056_c0_g2_i1,0,0,14,44,0,42,0
TRINITY_DN4008_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN4008_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN4008_c0_g3_i1,0,0,0,0,0,2.29731,0
TRINITY_DN4008_c0_g4_i1,0,0,0,1.61524,0,18.3418,0
TRINITY_DN4025_c0_g1_i1,0,0,0,0,0,6,0
TRINITY_DN4025_c0_g1_i2,0,0,0,0,0,0,0
TRINITY_DN4025_c0_g1_i3,0,0,0,0,0,0,0
TRINITY_DN4020_c0_g1_i1,2,480,1012.11,9207,4,3093.97,0
TRINITY_DN4020_c0_g1_i2,0,0,3.89065,0,0,26.0284,0
TRINITY_DN4033_c0_g1_i1,0,0,0,0,0,48.8683,0
TRINITY_DN4033_c0_g1_i2,0,8,51.3817,881,0,1706.9,0
TRINITY_DN4033_c0_g1_i3,0,0,20.6183,0,0,297.235,0
TRINITY_DN4033_c0_g2_i1,0,5,2,0,0,57,0
TRINITY_DN4033_c0_g2_i2,0,0,0,0,0,0,0
TRINITY_DN4005_c0_g1_i1,0,0,0,0,0,1,0
TRINITY_DN4093_c0_g1_i1,0,0,0,0,0,6.39108,0
TRINITY_DN4093_c0_g1_i2,0,0,0,0,0,5.60892,0
TRINITY_DN4093_c0_g1_i3,0,0,0,0,0,0,0
TRINITY_DN4086_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN4086_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN4086_c0_g3_i1,0,0,0,0,0,0,0
TRINITY_DN4086_c0_g4_i1,0,0,0,0,0,0,0
TRINITY_DN4086_c0_g5_i1,0,0,0,0,0,1.43262,0
TRINITY_DN4086_c0_g5_i2,0,0,0,0,0,6.56738,0
TRINITY_DN4091_c0_g1_i1,0,0,4,0,0,0,0
TRINITY_DN4021_c0_g1_i1,0,0,0,0,0,3,0
TRINITY_DN4021_c0_g2_i1,0,0,0,0,0,4,0
TRINITY_DN4021_c0_g2_i2,0,0,0,169.188,0,0,0
TRINITY_DN4021_c0_g3_i1,0,0,0,0,0,0,0
TRINITY_DN4069_c0_g1_i1,0,44.2835,178.511,318.985,0,668.765,0
TRINITY_DN4069_c0_g1_i2,0,0,35.1359,0,0,49.1252,0
TRINITY_DN4069_c0_g1_i3,0,0,0,0,0,29.0843,0
TRINITY_DN4069_c0_g1_i4,0,0,14.0622,0,0,5.52094,0
TRINITY_DN4069_c0_g1_i5,0,0,0,71.0146,0,0,0
TRINITY_DN4069_c0_g1_i6,0,0,4.53555,0,0,4.50439,0
TRINITY_DN4069_c0_g1_i7,0,19.7165,22.7557,0,0,0,0
TRINITY_DN4089_c0_g1_i1,0,0,0,0,0,14.6488,0
TRINITY_DN4089_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN4089_c0_g2_i2,0,0,0,0,0,7.51272,0
TRINITY_DN4089_c0_g2_i3,0,0,0,0,0,0,0
TRINITY_DN4089_c0_g2_i4,0,0,0,0,0,32.8385,0
TRINITY_DN4085_c0_g1_i1,0,0,0.000433337,0,0,72.9437,0
TRINITY_DN4085_c0_g1_i2,0,0,0.000778126,0,0,11.6699,0
TRINITY_DN4085_c0_g1_i3,0,0,3.73781,0,0,45.4147,0
TRINITY_DN4085_c0_g1_i4,0,0,8.26097,0,0,7.97175,0
TRINITY_DN4003_c0_g1_i1,2.37E-05,0.0010705,19.4281,0.00030349,0,331.444,0
TRINITY_DN4003_c0_g1_i2,0.999976,86.9989,246.572,896,0,2521.56,0
TRINITY_DN4003_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN4035_c0_g1_i1,0,0,2.99651,21.5968,0,0,0
TRINITY_DN4035_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN4035_c0_g2_i2,0,0,0,0,0,0,0
TRINITY_DN4035_c0_g3_i1,0,0,0.00349422,0.00668615,0,35.9606,0
TRINITY_DN4083_c0_g1_i1,0,0,0,0,0,41.1457,0
TRINITY_DN4083_c0_g1_i2,0,0,0,0,0,0,0
TRINITY_DN4083_c0_g1_i3,0,71,1,0,0,8.85435,0
TRINITY_DN4083_c0_g1_i4,0,0,0,0,0,0,0
TRINITY_DN4077_c0_g1_i1,0,0,1,0,0,3.91711,0
TRINITY_DN4077_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN4034_c0_g1_i1,0,0,1,0,0,6,0
TRINITY_DN4034_c0_g2_i1,0,0,0,0,0,3.84887,0
TRINITY_DN4092_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN4092_c0_g1_i2,0,0,0,0,0,76,0
TRINITY_DN4092_c0_g1_i3,0,0,0,0,0,0,0
TRINITY_DN4096_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN4096_c1_g1_i1,0,0,0,0,0,0,0
TRINITY_DN4096_c1_g2_i1,0,0,1,0,0,16.4242,0
TRINITY_DN4096_c1_g3_i1,0,0,0,0,0,9.57583,0
TRINITY_DN4096_c2_g1_i1,0,0,0,0,0,0,0
TRINITY_DN4096_c2_g2_i1,0,0,3,0,0,7.55093,0
TRINITY_DN4096_c3_g1_i1,0,0,0,0,0,0,0
TRINITY_DN4046_c0_g1_i1,0,0,0,19,0,0,0
TRINITY_DN4046_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN4046_c0_g3_i1,0,0,0,0,0,11,0
TRINITY_DN4030_c0_g1_i1,0,0,1,15,0,9,0
TRINITY_DN4030_c0_g2_i1,0,0,0,0,0,3.99344,0
TRINITY_DN4030_c0_g2_i2,0,0,0,0,0,2.00656,0
TRINITY_DN4030_c0_g2_i3,0,0,0,0,0,0,0
TRINITY_DN4030_c0_g2_i4,0,0,0,0,0,0,0
TRINITY_DN4030_c0_g2_i5,0,0,0,0,0,0,0
TRINITY_DN4060_c0_g1_i1,0,0,5,0,0,0,0
TRINITY_DN4060_c0_g1_i2,0,0,0,0,0,31.7118,0
TRINITY_DN4060_c0_g1_i3,0,0,0,0,0,3.28822,0
TRINITY_DN4044_c0_g1_i1,0,0,0,0,0,57.1068,0
TRINITY_DN4044_c0_g1_i2,0,0,7.09345,0,0,73.329,0
TRINITY_DN4044_c0_g1_i3,0,37,32.9066,174,0,328.564,1
TRINITY_DN4073_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN4073_c0_g2_i1,0,0,0,0,0,1,0
TRINITY_DN4073_c0_g3_i1,0,0,0,0,0,1,0
TRINITY_DN4010_c0_g1_i1,0,23.0581,16.8689,0,0,228.545,0
TRINITY_DN4010_c0_g1_i2,0,0,0,0,0,66.6434,0
TRINITY_DN4010_c0_g2_i1,0,42.9419,1.1311,106,0,41.8117,0
