DFD_001	DFD_005	DFD_009	DFD_016	DFD_019	DFD_023	DFD_026	DFD_027	DFD_030	DFD_043	DFD_045	DFD_049	DFD_050	DFD_052	DFD_057	DFD_062	DFD_080	DFD_082	DFD_085	DFD_087	Unassigned
mRNA_13030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_12063	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	11	0	0	0	0	0
mRNA_12068	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	27	0	0	0	0	1
mRNA_12070	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	273	0	0	0	0	15
mRNA_12069	0	0	0	0	0	0	18	22	0	0	0	1	0	0	0	164	0	0	0	0	8
mRNA_12073	0	0	0	0	0	0	65	4	0	0	0	0	0	0	0	1	0	0	0	0	1
mRNA_12072	0	0	0	0	33	0	37	26	0	0	17	0	0	0	0	2952	0	0	0	0	128
mRNA_12077	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0
mRNA_12078	0	0	0	0	0	0	4	16	0	0	3	0	0	0	0	105	0	0	0	0	5
mRNA_12079	0	0	0	0	0	0	139	89	0	0	1	0	0	0	0	479	0	0	0	0	33
mRNA_12089	0	0	0	0	0	0	207	496	0	0	2	0	0	0	0	1417	0	0	0	0	102
mRNA_12090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_12091	0	0	0	0	0	0	13	4	0	0	0	0	0	0	0	36	0	0	0	0	2
mRNA_12101	0	0	0	0	0	0	11	3	0	0	0	0	0	0	0	46	0	0	0	0	6
mRNA_12103	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	28	0	0	0	0	1
mRNA_12112	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	103	0	0	0	0	6
mRNA_12113	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	122	0	0	0	0	7
mRNA_12114	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	70	0	0	0	0	5
mRNA_12116	0	0	0	0	0	0	106	145	0	0	20	0	0	0	0	2602	0	0	0	0	108
mRNA_12117	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	517	0	0	0	0	25
mRNA_12122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	0	0	0	7
mRNA_12135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0
mRNA_12064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1
mRNA_12129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_12061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0
mRNA_12132	0	0	0	0	0	0	21	70	0	0	3	2	0	0	0	1464	0	0	0	0	63
mRNA_12071	0	0	0	0	0	0	26	3	0	0	0	0	0	0	0	68	0	0	0	0	2
mRNA_12137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_12102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1
mRNA_12104	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	23	0	0	0	0	0
mRNA_12109	0	0	0	0	0	0	21	54	0	0	0	0	0	0	0	1218	0	0	0	0	38
mRNA_12139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_12140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_12065	0	0	0	0	0	0	1	6	0	0	1	0	0	0	0	31	0	0	0	0	0
mRNA_12100	0	0	0	0	0	0	1	22	0	0	2	0	0	0	0	325	0	0	0	0	15
mRNA_12130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	2
mRNA_12134	0	0	0	0	0	0	11	22	0	0	5	0	0	0	0	117	0	0	0	0	14
mRNA_12141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_12099	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	18	0	0	0	0	1
mRNA_12067	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	71	0	0	0	0	4
mRNA_12123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_12125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_12128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_12136	0	0	0	0	0	0	49	3	0	0	3	0	0	0	0	359	0	0	0	0	14
mRNA_12056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_12058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_12060	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_12062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_12066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0
mRNA_12081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	1
mRNA_12083	0	0	0	0	0	0	1	19	0	0	3	0	0	0	0	243	0	0	0	0	13
mRNA_12085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_12087	0	0	0	0	0	0	132	131	122	0	28	0	0	0	0	3429	0	0	0	0	163
mRNA_12088	0	0	0	0	0	0	7	7	0	0	9	0	0	0	0	99	0	0	0	0	0
mRNA_12093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	1
mRNA_12094	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	32	0	0	0	0	0
mRNA_12095	0	0	0	0	0	0	24	3	0	0	0	0	0	0	0	8	0	0	0	0	2
mRNA_12097	0	0	0	0	0	0	0	3	0	0	13	0	0	0	0	77	0	0	0	0	4
mRNA_12098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	1
mRNA_12110	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	19	0	0	0	0	1
mRNA_12111	0	0	0	0	0	0	0	2	0	0	6	0	0	0	0	99	0	0	0	0	3
mRNA_12118	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	87	0	0	0	0	0
mRNA_12119	0	0	0	0	0	0	13	2	0	0	2	0	0	0	0	1117	0	0	0	0	33
mRNA_12120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0
mRNA_12121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0
mRNA_12131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_12133	0	0	0	0	0	0	26	5	0	0	2	0	0	0	0	166	0	0	0	0	11
mRNA_12057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_12074	0	0	0	0	0	0	80	36	0	0	2	0	0	0	0	268	0	0	0	0	18
mRNA_12106	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_12107	0	0	0	0	0	0	13	1	0	0	0	0	0	0	0	14	0	0	0	0	2
mRNA_12108	0	1	0	0	0	0	5	7	826	0	4	3	0	0	0	594	0	0	0	0	50
mRNA_12124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_12127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_12143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0
mRNA_12086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	1
mRNA_12082	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	86	0	0	0	0	3
mRNA_12142	0	0	0	0	0	0	16	36	0	0	10	0	0	0	0	601	0	0	0	0	26
mRNA_12055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_12080	0	0	0	0	0	0	148	141	0	0	6	0	0	0	0	1387	0	0	0	0	70
mRNA_12105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_12138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_12115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	0	0	0	0	10
mRNA_12126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_12155	0	0	0	0	0	0	27	43	0	0	1	0	0	0	0	499	0	0	0	0	21
mRNA_12172	0	0	0	0	0	0	0	15	0	0	2	0	0	0	0	661	0	0	0	0	23
mRNA_12168	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	208	0	0	0	0	6
mRNA_12175	0	0	0	0	0	0	79	151	0	2	11	1	0	0	0	2131	0	0	0	1	88
mRNA_12176	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	18	0	0	0	0	0
mRNA_12193	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	14	0	0	0	0	0
mRNA_12199	0	0	0	0	0	0	77	92	30	0	0	0	0	0	0	49	0	0	0	0	8
mRNA_12218	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	524	0	0	0	0	24
mRNA_12222	0	0	0	0	0	0	66	27	89	0	0	0	0	0	0	730	0	0	0	0	37
mRNA_12224	0	0	0	0	0	0	23	67	0	0	0	0	0	0	0	179	0	0	0	0	16
mRNA_12213	0	0	0	0	0	0	26	23	0	0	0	0	0	0	0	103	0	0	0	0	12
mRNA_12214	0	0	0	0	0	0	11	8	0	0	0	0	0	0	0	71	0	0	0	0	3
mRNA_12202	0	0	0	0	0	0	11	10	27	0	607	0	0	0	0	1269	0	0	0	0	84
mRNA_12205	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	114	0	0	0	0	8
mRNA_12163	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	41	0	0	0	0	0
mRNA_12230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_12188	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0
mRNA_12221	0	0	0	0	0	0	65	122	0	0	12	0	0	0	0	702	0	0	0	0	29
mRNA_12146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_12229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_12169	0	0	0	0	0	0	186	95	0	0	7	0	0	0	0	942	0	0	0	0	49
mRNA_12158	0	0	1	0	0	0	75	52	0	0	0	0	0	0	0	224	0	0	0	0	16
mRNA_12151	0	0	0	0	0	0	0	9	0	0	9	0	0	0	0	292	0	0	0	0	11
mRNA_12196	0	0	0	0	0	0	111	115	0	0	14	1	0	2	0	1412	0	0	0	0	68
mRNA_12159	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	69	0	0	0	0	4
mRNA_12161	0	0	0	0	0	0	91	82	32	0	25	0	0	0	0	3596	0	0	0	0	146
mRNA_12192	0	0	0	0	0	0	0	111	0	0	19	0	0	0	0	666	0	0	0	0	37
mRNA_12144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_12177	0	0	0	0	0	0	362	14	0	0	4	1	0	0	0	1159	0	0	0	0	62
mRNA_12182	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	49	0	0	0	0	3
mRNA_12183	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	18	0	0	0	0	1
mRNA_12208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0
mRNA_12211	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	19	0	0	0	0	0
mRNA_12232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_12148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_12149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
mRNA_12150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2
mRNA_12152	0	0	0	0	0	0	59	232	82	0	13	0	1	0	0	1593	0	0	0	0	85
mRNA_12153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	7
mRNA_12156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_12157	0	0	0	0	0	0	151	188	24	0	22	0	0	0	0	1999	0	0	0	0	103
mRNA_12165	0	0	0	0	0	0	78	77	0	0	18	0	0	0	0	795	0	0	0	0	30
mRNA_12166	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	321	0	0	0	0	18
mRNA_12171	0	0	0	0	0	0	28	11	0	0	0	0	0	0	0	114	0	0	0	0	4
mRNA_12173	0	0	0	0	0	0	0	28	0	0	21	1	0	0	0	1733	0	0	0	0	90
mRNA_12174	0	0	0	0	0	0	13	11	0	0	0	0	0	0	0	147	0	0	0	0	6
mRNA_12191	0	0	0	0	0	0	12	70	0	0	0	0	0	0	0	505	0	0	0	0	27
mRNA_12197	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	34	0	0	0	0	0
mRNA_12198	0	0	0	0	0	0	0	2	0	0	10	0	0	0	0	581	0	0	0	0	27
mRNA_12201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_12204	0	0	0	0	0	0	28	19	0	0	0	0	0	0	0	295	0	0	0	0	9
mRNA_12206	0	0	0	0	0	0	12	33	0	0	1	0	0	0	0	577	0	0	0	0	26
mRNA_12207	0	0	0	0	0	0	57	2	0	0	2	0	0	0	0	42	0	0	0	0	6
mRNA_12210	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	110	0	0	0	0	6
mRNA_12212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0
mRNA_12215	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	141	0	0	0	0	4
mRNA_12216	0	2	0	0	0	0	6	28	0	0	3	0	0	0	0	386	0	0	0	0	13
mRNA_12217	0	0	0	0	0	0	19	7	0	0	21	0	0	0	0	191	0	0	0	0	9
mRNA_12220	0	0	0	0	0	0	20	16	0	0	6	0	0	0	0	441	0	0	0	0	15
mRNA_12225	0	0	0	0	0	0	36	52	0	0	3	0	0	0	0	832	0	0	0	0	30
mRNA_12226	0	0	0	0	0	0	51	41	0	0	19	0	0	0	0	311	0	0	0	0	19
mRNA_12147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_12167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	1
mRNA_12170	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	20	0	0	0	0	1
mRNA_12180	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	73	0	0	0	0	2
mRNA_12186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_12190	0	0	0	0	0	0	81	129	394	0	48	0	0	0	0	4932	0	0	0	1	180
mRNA_12227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_12228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_12231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_12160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_12187	0	0	0	0	0	0	15	15	0	0	0	0	0	0	0	177	0	0	0	0	6
mRNA_12195	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	375	0	0	0	0	21
mRNA_12209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0
mRNA_12145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_12194	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	25	0	0	0	0	1
mRNA_12203	0	0	0	0	0	0	53	193	0	0	21	0	0	0	0	2609	0	0	0	0	102
mRNA_12181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	1
mRNA_12189	0	0	0	0	0	0	9	6	0	0	0	0	0	0	0	58	0	0	0	0	5
mRNA_12162	0	0	0	0	44	0	19	31	0	0	3	0	0	6	0	278	0	0	0	0	10
mRNA_12185	0	0	0	0	0	0	152	413	79	0	28	0	0	0	0	2157	0	0	0	0	130
mRNA_12219	0	0	0	0	0	0	0	9	0	0	5	0	0	0	0	295	0	0	0	0	12
mRNA_12164	0	0	0	0	0	0	11	1	0	0	6	0	0	0	0	386	0	0	0	0	15
mRNA_12184	0	0	0	0	0	0	167	67	0	0	28	0	0	0	0	4833	0	0	0	0	184
mRNA_12200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
mRNA_11878	0	0	0	0	0	0	5	13	0	0	0	0	0	0	0	136	0	0	0	0	5
mRNA_11899	0	0	0	0	0	0	162	96	0	0	59	0	0	0	0	1264	0	0	0	0	66
mRNA_11900	0	0	0	0	0	0	1	16	0	0	1	0	0	0	0	326	0	0	0	0	11
mRNA_11906	0	0	0	0	0	0	19	72	0	0	0	0	0	0	0	347	0	0	0	1	22
mRNA_11909	0	0	0	0	0	0	41	54	0	0	0	0	0	0	0	256	0	0	0	0	17
mRNA_11922	0	0	0	0	0	0	5	8	0	0	0	0	0	0	0	55	0	0	0	0	3
mRNA_11933	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	34	0	0	0	0	2
mRNA_11939	0	0	0	0	0	0	1	32	0	0	4	0	0	4	0	321	0	0	0	0	13
mRNA_11944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
mRNA_11950	0	0	0	0	0	0	5	23	0	0	144	1	0	0	0	393	0	0	0	0	18
mRNA_11872	0	0	0	0	0	0	59	43	0	0	27	2	0	0	0	625	0	0	0	0	28
mRNA_11945	0	0	0	0	0	0	117	39	0	0	4	0	0	0	0	193	0	0	0	0	22
mRNA_11946	0	0	0	0	0	0	28	86	483	0	5	0	0	0	0	242	0	0	0	0	30
mRNA_11892	0	0	0	0	0	0	49	81	15	4	3705	2	0	0	0	2549	29	0	0	1	208
mRNA_11871	0	0	0	0	0	0	16	11	0	0	0	0	0	0	0	325	0	0	0	0	13
mRNA_11911	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_11949	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	58	0	0	0	0	8
mRNA_11958	0	0	0	0	0	0	27	16	0	0	7	0	0	0	0	334	0	0	0	0	6
mRNA_11873	0	0	0	0	0	0	10	3	0	0	6	0	0	0	0	148	0	1	0	0	7
mRNA_11886	0	0	0	0	0	0	49	34	0	0	8	0	0	4	0	1575	0	0	0	0	76
mRNA_11895	0	0	0	0	0	0	59	12	0	0	0	0	0	0	0	122	0	0	0	0	8
mRNA_11915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	1
mRNA_11918	0	0	0	0	0	0	205	241	0	0	7	0	0	0	0	559	0	0	0	0	56
mRNA_11919	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	1
mRNA_11930	0	0	0	0	0	0	76	48	0	0	9	0	0	0	0	545	0	0	0	0	34
mRNA_11932	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	25	0	0	0	0	0
mRNA_11916	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	154	0	0	0	0	5
mRNA_11940	0	0	0	0	0	0	27	24	0	0	0	0	0	0	0	198	0	0	0	0	7
mRNA_11907	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	36	0	0	0	0	2
mRNA_11938	0	0	0	0	0	0	6	4	0	0	0	0	0	0	0	338	0	0	0	0	14
mRNA_11869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_11874	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	156	0	0	0	0	7
mRNA_11875	0	0	0	0	0	0	0	55	0	0	21	0	0	0	0	709	0	0	0	0	26
mRNA_11876	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	38	0	0	0	0	0
mRNA_11877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	1
mRNA_11880	0	0	0	0	0	0	0	39	0	0	0	1	0	0	0	415	0	0	0	0	16
mRNA_11881	0	0	0	0	0	0	0	7	0	0	7	0	0	0	0	221	0	0	0	0	13
mRNA_11883	0	0	0	0	0	0	0	7	0	0	22	0	0	0	0	220	0	0	0	0	8
mRNA_11884	0	0	0	0	0	0	8	1	0	0	0	0	0	0	0	35	0	0	0	0	0
mRNA_11889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	1
mRNA_11891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	3
mRNA_11896	0	0	0	0	0	0	80	120	1	0	11	0	0	0	0	1457	0	0	0	0	62
mRNA_11897	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	1	0	0	0	0	1
mRNA_11898	0	0	0	0	0	0	21	38	0	0	1	0	0	0	0	113	0	0	0	0	14
mRNA_11901	0	0	0	0	0	2	43	106	0	0	8	0	0	0	0	779	0	0	0	0	33
mRNA_11904	0	0	0	0	0	0	18	47	0	0	12	0	0	0	0	563	0	0	0	0	23
mRNA_11910	0	0	0	0	0	0	29	16	0	0	0	0	0	0	0	90	0	0	0	0	3
mRNA_11912	0	0	0	0	0	0	190	90	89	0	6	0	0	0	0	749	0	0	0	0	38
mRNA_11917	0	0	0	0	0	0	51	135	0	2	14	5	0	0	0	2766	0	0	0	0	135
mRNA_11920	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	337	0	0	0	0	12
mRNA_11921	0	0	0	0	0	0	328	446	0	0	140	0	0	0	0	2521	0	0	0	0	142
mRNA_11929	0	0	0	0	0	0	0	18	0	0	11	0	0	0	0	144	0	0	0	0	9
mRNA_11935	0	0	0	0	0	0	5	46	412	0	1	0	0	0	0	355	0	0	0	0	32
mRNA_11936	0	0	0	0	1	2	64	14	0	0	11	2	0	0	0	1305	0	0	0	0	56
mRNA_11941	0	3	0	0	0	0	18	41	0	0	11	0	0	0	0	588	0	0	0	0	32
mRNA_11942	0	0	0	0	0	0	28	29	177	0	2	0	0	0	0	519	0	0	0	0	24
mRNA_11943	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	273	0	0	0	0	11
mRNA_11947	0	0	0	0	0	0	48	3	0	0	0	0	0	0	0	261	0	0	0	0	8
mRNA_11948	0	0	0	0	0	0	28	94	0	0	5	0	0	0	0	1556	0	0	0	0	81
mRNA_11952	0	0	0	0	0	0	77	80	0	0	10	2	0	0	0	970	0	0	0	0	48
mRNA_11953	0	0	0	0	0	0	49	12	0	0	5	0	0	0	0	106	0	0	0	0	5
mRNA_11954	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	49	0	0	0	0	3
mRNA_11955	0	0	0	0	0	0	99	87	0	0	13	0	0	0	0	1258	0	0	0	0	52
mRNA_11956	0	0	0	0	0	0	2	6	0	0	0	0	0	0	0	26	0	0	0	0	0
mRNA_11957	0	0	0	0	0	0	0	4	0	0	7	1	0	0	0	342	0	0	0	0	14
mRNA_11959	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	18	0	0	0	0	1
mRNA_11960	0	0	0	0	0	0	28	10	0	0	0	0	0	0	0	89	0	0	0	0	6
mRNA_11923	0	0	0	0	0	0	11	58	0	0	2	0	0	0	0	227	0	0	0	0	16
mRNA_11934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_11887	0	0	1	0	0	0	41	218	0	0	23	0	0	0	0	1737	0	0	0	0	88
mRNA_11902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	1
mRNA_11924	0	0	0	0	0	0	10	1	0	0	10	0	0	0	0	310	0	0	0	0	10
mRNA_11926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_11937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_11888	0	0	0	0	0	0	35	6	0	0	0	0	0	0	0	112	0	0	0	0	8
mRNA_11894	0	0	0	0	0	0	3	34	0	0	0	0	0	0	0	517	0	0	0	0	26
mRNA_11913	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	57	0	0	0	0	3
mRNA_11927	0	0	0	0	0	0	488	550	118	0	11	3	0	0	0	1135	0	0	0	0	101
mRNA_11951	0	0	0	0	0	0	23	4	0	0	2	0	0	0	0	318	0	0	0	0	9
mRNA_11961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_11879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
mRNA_11893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0
mRNA_11903	0	0	0	0	0	0	80	126	0	0	12	0	0	0	0	810	0	0	0	0	44
mRNA_11905	0	0	0	0	1	4	1785	4187	112	6	2247	2	0	0	0	34503	0	0	0	0	1743
mRNA_11908	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	264	0	0	0	0	11
mRNA_11914	0	0	0	0	0	0	23	17	0	3	7	0	0	0	0	735	0	0	0	0	30
mRNA_11928	0	0	0	0	0	0	15	103	0	0	3	0	0	0	0	538	0	0	0	0	24
mRNA_11931	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	53	0	0	0	0	4
mRNA_11870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_11885	0	0	0	0	1	1	41	38	0	0	7	0	0	0	0	496	0	0	0	0	14
mRNA_13628	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	41	0	0	0	0	1
mRNA_13631	0	0	0	0	0	0	0	7	0	0	3	0	0	0	0	27	0	0	0	0	0
mRNA_13640	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	191	0	0	0	0	12
mRNA_13641	0	0	0	0	0	0	0	8	0	0	4	0	0	0	0	120	0	0	0	0	11
mRNA_13649	0	0	0	0	0	0	81	128	8	0	105	0	0	0	0	1586	0	0	0	1	80
mRNA_13648	0	0	0	0	0	0	272	899	171	0	40	0	0	0	0	5260	0	0	0	0	252
mRNA_13650	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	63	0	0	0	0	4
mRNA_13659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	2
mRNA_13658	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	6	0	0	0	0	3
mRNA_13660	0	0	0	0	0	0	5	10	0	0	2	0	0	0	0	492	0	0	0	0	19
mRNA_13672	0	1	0	0	0	0	54	33	0	0	0	0	0	0	0	295	0	0	0	0	14
mRNA_13671	0	0	0	0	0	0	2	14	0	0	0	0	0	0	0	116	0	0	0	0	2
mRNA_13673	0	0	0	0	0	0	103	53	0	0	31	0	0	0	0	602	0	0	0	0	33
mRNA_13667	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	14	0	0	0	0	0
mRNA_13629	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	25	0	0	0	0	0
mRNA_13657	0	0	0	0	0	0	17	5	0	0	1	4	0	0	0	334	0	0	0	0	14
mRNA_13646	0	0	0	0	0	0	177	195	0	0	37	1	0	0	0	3194	0	0	0	0	132
